Perovskite_single_crystal,Perovskite_dimension_0D,Perovskite_dimension_2D,Perovskite_dimension_2D3D_mixture,Perovskite_dimension_3D,Perovskite_dimension_3D_with_2D_capping_layer,Perovskite_dimension_list_of_layers,Perovskite_composition_perovskite_ABC3_structure,Perovskite_composition_perovskite_inspired_structure,Perovskite_composition_long_form,Perovskite_composition_a_ions,a_1,a_2,a_3,a_4,Perovskite_composition_a_ions_coefficients,a_1_coeff,a_2_coeff,a_3_coeff,a_4_coeff,A_ion_rad,A_at_wt,A_EA,A_IE,A_En,Perovskite_composition_b_ions,b_1,b_2,Perovskite_composition_b_ions_coefficients,b_1_coeff,b_2_coeff,B_ion_rad,B_at_wt,B_EA,B_IE,B_En,Perovskite_composition_c_ions,c_1,c_2,Perovskite_composition_c_ions_coefficients,c_1_coeff,c_2_coeff,X_ion_rad,X_atom_wt,X_EA,X_IE,X_En,Tolerance Factor,Octahedral Factor,Perovskite_band_gap,Perovskite_band_gap_graded,Perovskite_band_gap_estimation_basis,Perovskite_deposition_number_of_deposition_steps,Perovskite_deposition_procedure,Perovskite_deposition_quenching_induced_crystallisation,Substrate_stack_sequence,ETL_stack_sequence,HTL_stack_sequence,JV_average_over_n_number_of_cells,Air or N2,JV_test_atmosphere,JV_light_intensity,JV_light_spectra,JV_light_masked_cell,JV_test_temperature,JV_scan_speed,JV_reverse_scan_Voc,JV_reverse_scan_Jsc,JV_reverse_scan_FF,JV_reverse_scan_PCE
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.85MA0.15PbBr0.45I2.55,FA; MA,FA, MA,na,na,0.85; 0.15,0.85,0.15,0,0,2.476,43.111504,8.612,860.68,2.567,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.45; 2.55,0.45,2.55,2.164,119.85,299.69498,1028.125,2.705,0.978227628,0.549907579,1.6,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,,0.94,17.672,0.273,4.5
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.85MA0.15PbBr0.45I2.55,FA; MA,FA, MA,na,na,0.85; 0.15,0.85,0.15,0,0,2.476,43.111504,8.612,860.68,2.567,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.45; 2.55,0.45,2.55,2.164,119.85,299.69498,1028.125,2.705,0.978227628,0.549907579,1.63,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,PTAA,1,Air,Air,100,AM 1.5,FALSE,,20,1.11,23.2,0.79,20.4
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.85MA0.15PbBr0.45I2.55,FA; MA,FA, MA,na,na,0.85; 0.15,0.85,0.15,0,0,2.476,43.111504,8.612,860.68,2.567,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.45; 2.55,0.45,2.55,2.164,119.85,299.69498,1028.125,2.705,0.978227628,0.549907579,1.63,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,PTAA,1,Air,Air,100,AM 1.5,FALSE,,20,1.11,23.5,0.76,19.8
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.85MA0.15PbBr0.45I2.55,FA; MA,FA, MA,na,na,0.85; 0.15,0.85,0.15,0,0,2.476,43.111504,8.612,860.68,2.567,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.45; 2.55,0.45,2.55,2.164,119.85,299.69498,1028.125,2.705,0.978227628,0.549907579,,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,PTAA,1,Air,Air,100,AM 1.5,FALSE,,,1.13,22.54,0.777,19.74
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbI3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.911521131,0.540909091,1.59,FALSE,,1,Spin-coating,1,SLG | FTO,SnO2-c,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,100,0.95,14.99,0.596,8.47
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbI3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.911521131,0.540909091,1.59,FALSE,,1,Spin-coating,1,SLG | FTO,SnO2-c,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,100,0.97,15.2,0.711,4.63
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbI3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.911521131,0.540909091,1.59,FALSE,,1,Spin-coating,1,SLG | FTO,SnO2-c,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,100,0.97,14.87,0.655,5.96
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.85MA0.15PbBr0.45I2.55,FA; MA,FA, MA,na,na,0.85; 0.15,0.85,0.15,0,0,2.476,43.111504,8.612,860.68,2.567,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.45; 2.55,0.45,2.55,2.164,119.85,299.69498,1028.125,2.705,0.978227628,0.549907579,,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,,0.97,18.9,0.706,12.94
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.85MA0.15PbBr0.45I2.55,FA; MA,FA, MA,na,na,0.85; 0.15,0.85,0.15,0,0,2.476,43.111504,8.612,860.68,2.567,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.45; 2.55,0.45,2.55,2.164,119.85,299.69498,1028.125,2.705,0.978227628,0.549907579,,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,,1.01,19.05,0.741,14.25
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.85MA0.15PbBr0.45I2.55,FA; MA,FA, MA,na,na,0.85; 0.15,0.85,0.15,0,0,2.476,43.111504,8.612,860.68,2.567,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.45; 2.55,0.45,2.55,2.164,119.85,299.69498,1028.125,2.705,0.978227628,0.549907579,,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,,1.05,20.44,0.704,15.11
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.85MA0.15PbBr0.45I2.55,FA; MA,FA, MA,na,na,0.85; 0.15,0.85,0.15,0,0,2.476,43.111504,8.612,860.68,2.567,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.45; 2.55,0.45,2.55,2.164,119.85,299.69498,1028.125,2.705,0.978227628,0.549907579,,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,,1.05,20.93,0.755,16.59
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.85MA0.15PbBr0.45I2.55,FA; MA,FA, MA,na,na,0.85; 0.15,0.85,0.15,0,0,2.476,43.111504,8.612,860.68,2.567,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.45; 2.55,0.45,2.55,2.164,119.85,299.69498,1028.125,2.705,0.978227628,0.549907579,,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,,0.95,16.71,0.676,10.73
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.85MA0.15PbBr0.45I2.55,FA; MA,FA, MA,na,na,0.85; 0.15,0.85,0.15,0,0,2.476,43.111504,8.612,860.68,2.567,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.45; 2.55,0.45,2.55,2.164,119.85,299.69498,1028.125,2.705,0.978227628,0.549907579,,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,,0.86,14.7,0.609,7.7
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FAPbI3,FA,FA,na,na,na,1,1,0,0,0,2.53,45.06,8.6,849.1,2.57,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.986612117,0.540909091,1.48,FALSE,Composition,1,Spin-coating,1,SLG | ITO,SnO2-c,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,100,1.05,24.23,0.646,16.41
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbI3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.911521131,0.540909091,1.6,FALSE,Composition,1,Spin-coating,1,SLG | ITO,PCBM-60,PEDOT:PSS,1,Air,Air,100,AM 1.5,FALSE,,,0.92,18.07,0.716,11.93
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbI3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.911521131,0.540909091,1.6,FALSE,Composition,1,Spin-coating,1,SLG | ITO,PCBM-60,PEDOT:PSS,1,Air,Air,100,AM 1.5,FALSE,,,1,22.41,0.813,18.27
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbI3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.911521131,0.540909091,1.6,FALSE,Composition,1,Spin-coating,1,SLG | ITO,PCBM-60,PEDOT:PSS,1,Air,Air,100,AM 1.5,FALSE,,,0.96,14.3,0.57,8
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbI3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.911521131,0.540909091,1.6,FALSE,Composition,1,Spin-coating,1,SLG | FTO,PCBM-60,NiO-c,1,Air,Air,100,AM 1.5,FALSE,,,1,14.8,0.47,7.1
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbI3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.911521131,0.540909091,1.6,FALSE,Composition,1,Spin-coating,1,SLG | ITO,PCBM-60,PEDOT:PSS,1,Air,Air,100,AM 1.5,FALSE,,,0.92,19,0.776,13.6
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbI3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.911521131,0.540909091,1.57,FALSE,,1,Spin-coating,1,SLG | ITO,PCBM-60,PEDOT:PSS,1,Air,Air,100,AM 1.5,FALSE,,,0.96,9.18,0.47,4.15
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbI3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.911521131,0.540909091,1.57,FALSE,,1,Spin-coating,1,SLG | ITO,PCBM-60,PEDOT:PSS,1,Air,Air,100,AM 1.5,FALSE,,,0.98,12.5,0.55,6.79
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbI3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.911521131,0.540909091,1.57,FALSE,,1,Spin-coating,1,SLG | ITO,PCBM-60,PEDOT:PSS,1,Air,Air,100,AM 1.5,FALSE,,,0.96,13.96,0.6,8.04
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbI3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.911521131,0.540909091,1.57,FALSE,,1,Spin-coating,1,SLG | ITO,PCBM-60,PEDOT:PSS,1,Air,Air,100,AM 1.5,FALSE,,,1,14.28,0.59,8.38
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbI3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.911521131,0.540909091,1.57,FALSE,,1,Spin-coating,1,SLG | ITO,PCBM-60,PEDOT:PSS,1,Air,Air,100,AM 1.5,FALSE,,,1.02,14.63,0.59,8.62
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbI3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.911521131,0.540909091,1.57,FALSE,,1,Spin-coating,1,SLG | ITO,PCBM-60,PEDOT:PSS,1,Air,Air,100,AM 1.5,FALSE,,,0.96,17.8,0.66,11.17
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbI3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.911521131,0.540909091,1.57,FALSE,,1,Spin-coating,1,SLG | ITO,PCBM-60,PEDOT:PSS,1,Air,Air,100,AM 1.5,FALSE,,,0.97,18.74,0.63,11.54
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbI3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.911521131,0.540909091,1.6,FALSE,Composition,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,N2,N2,100,AM 1.5,FALSE,,200,0.93,17,0.44,7.1
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbI3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.911521131,0.540909091,1.6,FALSE,Composition,1,Spin-coating,1,SLG | ITO,PCBM-60,PEDOT:PSS,1,Air,Air,100,AM 1.5,FALSE,,10,0.84,14.59,0.67,8.2
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbI3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.911521131,0.540909091,1.6,FALSE,Composition,1,Spin-coating,1,SLG | ITO,PCBM-60,PEDOT:PSS,1,Air,Air,100,AM 1.5,FALSE,,,0.97,16,0.8,12.4
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbI3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.911521131,0.540909091,1.6,FALSE,Composition,1,Spin-coating,1,SLG | FTO,PCBM-60 | BCP,NiO-c,1,Air,Air,100,AM 1.5,FALSE,,50,0.021,1.06,0.707,20.63
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbI3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.911521131,0.540909091,1.6,FALSE,Composition,1,Spin-coating,1,SLG | FTO,PCBM-60 | BCP,NiO-c,1,Air,Air,100,AM 1.5,FALSE,,50,0.021,1.12,0.767,21.02
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbI3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.911521131,0.540909091,1.6,FALSE,Composition,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,,1.07,22,0.71,16.73
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbI3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.911521131,0.540909091,1.6,FALSE,Composition,1,Spin-coating,1,SLG | ITO,PCBM-60 | BCP,PTAA,1,Air,Air,100,AM 1.5,FALSE,,,1.1,22.33,0.69,17.05
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbI3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.911521131,0.540909091,1.6,FALSE,Composition,1,Spin-coating,1,SLG | ITO,PCBM-60,PTAA,1,Air,Air,100,AM 1.5,FALSE,,,1.07,21.57,0.57,13.28
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbI3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.911521131,0.540909091,1.6,FALSE,Composition,1,Spin-coating,1,SLG | ITO,PCBM-60,PEDOT:PSS,1,Air,Air,100,AM 1.5,FALSE,,,0.98,18.9,0.58,10.9
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbI3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.911521131,0.540909091,1.6,FALSE,Composition,1,Spin-coating,1,SLG | ITO,PCBM-60,PEDOT:PSS,1,Air,Air,100,AM 1.5,FALSE,,,1,19.2,0.64,12.2
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbI3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.911521131,0.540909091,1.6,FALSE,Composition,1,Spin-coating,1,SLG | ITO,PCBM-60,PEDOT:PSS,1,Air,Air,100,AM 1.5,FALSE,,,1.01,19.4,0.67,13
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbI3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.911521131,0.540909091,1.6,FALSE,Composition,1,Spin-coating,1,SLG | ITO,PCBM-60,PEDOT:PSS,1,Air,Air,100,AM 1.5,FALSE,,,0.88,20.9,0.63,11.5
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbI3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.911521131,0.540909091,1.6,FALSE,Composition,1,Spin-coating,1,SLG | ITO,PCBM-60,PEDOT:PSS,1,Air,Air,100,AM 1.5,FALSE,,,0.95,20.4,0.72,13.9
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.85MA0.15PbBr0.45I2.55,FA; MA,FA, MA,na,na,0.85; 0.15,0.85,0.15,0,0,2.476,43.111504,8.612,860.68,2.567,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.45; 2.55,0.45,2.55,2.164,119.85,299.69498,1028.125,2.705,0.978227628,0.549907579,,FALSE,,1,Spin-coating,1,SLG | FTO,SnO2-np,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,,1.03,20.02,0.62,13.13
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.85MA0.15PbBr0.45I2.55,FA; MA,FA, MA,na,na,0.85; 0.15,0.85,0.15,0,0,2.476,43.111504,8.612,860.68,2.567,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.45; 2.55,0.45,2.55,2.164,119.85,299.69498,1028.125,2.705,0.978227628,0.549907579,,FALSE,,1,Spin-coating,1,SLG | FTO,SnO2-np,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,,1.06,21.15,0.64,15.01
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.85MA0.15PbBr0.45I2.55,FA; MA,FA, MA,na,na,0.85; 0.15,0.85,0.15,0,0,2.476,43.111504,8.612,860.68,2.567,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.45; 2.55,0.45,2.55,2.164,119.85,299.69498,1028.125,2.705,0.978227628,0.549907579,,FALSE,,1,Spin-coating,1,SLG | FTO,SnO2-np,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,,1.1,21.54,0.65,15.63
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.85MA0.15PbBr0.45I2.55,FA; MA,FA, MA,na,na,0.85; 0.15,0.85,0.15,0,0,2.476,43.111504,8.612,860.68,2.567,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.45; 2.55,0.45,2.55,2.164,119.85,299.69498,1028.125,2.705,0.978227628,0.549907579,,FALSE,,1,Spin-coating,1,SLG | FTO,SnO2-np,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,,1.12,21.81,0.66,16.85
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbI3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.911521131,0.540909091,1.6,FALSE,Composition,1,Spin-coating,1,SLG | FTO,PCBM-60 | BCP,NiO-c,1,Air,Air,100,AM 1.5,FALSE,,100,1.06,21.06,0.73,16.26
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,Cs0.17FA0.83PbBr0.51I2.49,Cs; FA,Cs, FA,na,na,0.17; 0.83,0.17,0.83,0,0,2.3957,59.9945,14.8713,768.622,2.2673998,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.51; 2.49,0.51,2.49,2.1592,118.91,300.281,1030.755,2.7110002,0.961662689,0.551130048,,FALSE,,1,Spin-coating,1,SLG | ITO,C60 | BCP,PTAA,1,Air,Air,100,AM 1.5,FALSE,,,1.05,20.9,0.82,18
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,Cs0.25FA0.75PbBr0.6I2.4,Cs; FA,Cs, FA,na,na,0.25; 0.75,0.25,0.75,0,0,2.3325,67.02251,17.8225,730.74994,2.125,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.6; 2.4,0.6,2.4,2.1520002,117.50001,301.16,1034.7001,2.7200003,0.948839112,0.552973926,,FALSE,,1,Spin-coating,1,SLG | ITO,C60 | BCP,PTAA,1,Air,Air,100,AM 1.5,FALSE,,,1.18,20.3,0.81,19.4
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbI3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.911521131,0.540909091,1.6,FALSE,Composition,1,Spin-coating,1,SLG | ITO,C60 | BCP,PTAA,1,Air,Air,100,AM 1.5,FALSE,,,1,22.3,0.75,16.8
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbBrI2,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,1; 2,1,2,2.1200001,111.23334,305.06665,1052.2334,2.7600002,0.916461653,0.561320728,,FALSE,,1,Spin-coating,1,SLG | ITO,C60 | BCP,PTAA,1,Air,Air,100,AM 1.5,FALSE,,,1.12,16.7,0.57,10.6
